0.014098,0.000861,1
0.002217,0.000257,0
0.007645,0.000307,0
0.004435,0.000475,0
0.021540,0.001071,1
0.002217,0.000592,0
-0.007474,0.000738,0
0.001152,0.003186,0
0.004728,0.000631,0
0.002982,0.000780,0
0.020858,0.002292,1
-0.006714,0.003241,0
0.000014,0.002158,0
0.007147,0.002615,0
0.013208,0.002513,1
0.012969,0.001238,1
0.005945,0.003089,0
-0.000578,0.009867,0
-0.019544,0.017933,0
-0.007540,0.020797,0
-0.034684,0.009259,0
-0.002546,0.004587,0
-0.014576,0.002261,0
-0.004499,0.003164,0
-0.004363,0.003950,0
0.003159,0.002341,0
-0.009716,0.001272,0
-0.014424,0.000771,0
0.002035,0.000488,0
-0.004396,0.001201,0
0.011400,0.001509,1
-0.018296,0.005020,0
0.010915,0.001992,1
0.007142,0.003179,0
0.013693,0.002036,1
-0.006296,0.000375,0
-0.004714,0.000971,0
0.018442,0.001825,1
-0.011174,0.001594,0
0.006842,0.001238,0
0.010945,0.001040,1
0.023516,0.001016,1
0.007884,0.002131,0
0.005997,0.001111,0
0.008866,0.001109,0
0.011234,0.002316,1
-0.006927,0.001054,0
0.004573,0.001504,0
0.008658,0.001523,0
0.016695,0.002866,1
