0.132851,0.048871,1
-0.020517,0.067289,0
-0.033556,0.032136,0
0.021841,0.087075,0
0.151531,0.089869,1
0.130956,0.163820,1
-0.017860,0.087559,0
-0.008838,0.188087,0
-0.083367,0.123148,0
-0.024398,0.116333,0
0.172014,0.224750,1
0.011328,0.309625,0
-0.130426,0.113006,0
0.091971,0.107470,1
0.105169,0.132009,1
0.025379,0.110771,0
0.024391,0.179111,0
-0.066223,0.651369,0
-0.264145,1.094440,0
0.000871,0.498235,0
0.166963,1.437601,1
-0.044314,0.201032,0
-0.209914,0.183153,0
-0.046516,0.123549,0
-0.003158,0.135612,0
0.016770,0.065161,0
-0.074341,0.086774,0
-0.092073,0.035328,0
0.015563,0.045674,0
-0.098871,0.063795,0
0.007570,0.156305,0
-0.154896,0.279970,0
0.151436,0.082995,1
0.094104,0.133377,1
0.098515,0.036522,1
-0.074264,0.033296,0
0.016770,0.045653,0
0.082613,0.108235,0
-0.064932,0.137086,0
0.011533,0.069489,0
0.085557,0.042094,0
0.176139,0.044808,1
0.030243,0.134388,0
-0.022799,0.070510,0
0.069714,0.075486,0
0.075349,0.057892,0
-0.213838,0.150316,0
0.019483,0.080633,0
0.045927,0.167420,0
0.065804,0.123708,0
