0.087909,0.022759,1
-0.012233,0.028174,0
-0.017937,0.012339,0
0.014852,0.035780,0
0.104010,0.039706,1
0.083316,0.067990,1
-0.012129,0.036767,0
-0.002478,0.083469,0
-0.049806,0.051203,0
-0.013782,0.050646,0
0.116231,0.099936,1
0.004575,0.136312,0
-0.079111,0.051190,0
0.059831,0.049768,0
0.071407,0.058829,1
0.022532,0.045496,0
0.017950,0.080432,0
-0.041086,0.290483,0
-0.172125,0.494823,0
-0.000372,0.241913,0
0.092647,0.609793,1
-0.029433,0.086146,0
-0.136865,0.079640,0
-0.031111,0.057600,0
-0.003582,0.064388,0
0.011748,0.030646,0
-0.050048,0.038378,0
-0.064076,0.016064,0
0.010231,0.018519,0
-0.063285,0.028764,0
0.007446,0.068738,0
-0.103840,0.126871,0
0.098781,0.037414,1
0.062011,0.061635,1
0.066273,0.017935,1
-0.048298,0.014236,0
0.008159,0.020002,0
0.058619,0.049702,0
-0.041529,0.060979,0
0.011804,0.030152,0
0.058522,0.019134,0
0.119532,0.019048,1
0.020267,0.060550,0
-0.013170,0.030615,0
0.046282,0.033223,0
0.046556,0.025457,0
-0.136179,0.063982,0
0.013144,0.036164,0
0.030485,0.072713,0
0.047557,0.056715,0
