0.095192,0.026378,1
-0.013492,0.033631,0
-0.020645,0.015051,0
0.016397,0.043141,0
0.111898,0.046645,1
0.091249,0.080843,1
-0.013135,0.043728,0
-0.004938,0.098989,0
-0.055868,0.060951,0
-0.015426,0.059930,0
0.125449,0.117303,1
0.005519,0.160707,0
-0.087612,0.059960,0
0.065057,0.057846,1
0.077024,0.068967,1
0.021305,0.055033,0
0.018961,0.094203,0
-0.045269,0.340644,0
-0.187277,0.578726,0
-0.000074,0.277120,0
0.105274,0.721810,1
-0.032881,0.099310,0
-0.149083,0.093913,0
-0.034242,0.066553,0
-0.003434,0.074582,0
0.012459,0.035524,0
-0.054187,0.045071,0
-0.068796,0.018759,0
0.011240,0.021935,0
-0.069216,0.033631,0
0.007284,0.080708,0
-0.112556,0.148275,0
0.107674,0.043783,1
0.067428,0.071676,1
0.071884,0.020170,1
-0.052423,0.016793,0
0.009582,0.023610,0
0.062683,0.057867,0
-0.044323,0.071377,0
0.011764,0.035398,0
0.062702,0.022258,0
0.128784,0.022574,1
0.029024,0.068420,0
-0.014669,0.036260,0
0.050072,0.039098,0
0.050354,0.029823,0
-0.151492,0.076442,0
0.014456,0.042430,0
0.033077,0.085744,0
0.050412,0.066153,0
